Mark Landsberger, 80
Fred Saunders, 79
Elfrid Payton, 76
Jack Toomay, 78
Rickey Green, 72
James Young, 78
Steve Goodrich, 82
Tiago Splitter, 83
Norm Stewart, 77
Coby Dietrick, 82
Thabo Sefolosha, 77
Al Harrington, 81
Kyle Korver, 79
O.J. Mayo, 77
Joe Fulks, 77
Maciej Lampe, 83
Larry Brown, 69
Brent Barry, 78
Bob Harrison, 73
Dan O'Sullivan, 82
Price Brookfield, 76
Calvin Murphy, 69
Kenny Satterfield, 74
Luc Longley, 86
Jeff Ruland, 82
Happy Hairston, 79
Chase Budinger, 79
Steven Hill, 84
Zaid Abdul-Aziz, 81
Nat Militzok, 75
Dikembe Mutombo, 86
Stephen Vacendak, 73
Bobby Croft, 82
Renaldo Major, 79
Al Guokas, 77
Dorie Murrey, 80
Henry Logan, 72
Roderick McDonald, 78
Fred Jones, 76
Terry Duerod, 74
Kevin Loder, 78
Allie McGuire, 75
Fred Jacobs, 75
Brad Branson, 82
Mike Sweetney, 80
Don Rehfeldt, 79
Joe DePre, 75
Aaron James, 80
Damien Wilkins, 78
Jerry Chambers, 77
Jeff Trepagnier, 76
Richie Regan, 74
Andre Dawkins, 77
Joe Stephens, 79
Theron Smith, 80
James Scott, 78
Mirza Teletovic, 80
Neal Walk, 82
Campy Russell, 80
Harry Barnes, 75
Larry Sanders, 83
Lewis Brown, 83
Greivis Vasquez, 78
Bob Rensberger, 74
Gundars Vetra, 78
Chuck Noble, 76
Grant Hill, 80
Jonas Jerebko, 82
Andrew Lang, 83
Bob Riley, 81
C.J. Watson, 74
Ricky Rubio, 76
Keith Smith, 75
Jack Stephens, 75
Mike Todorovich, 77
Grady O'Malley, 77
Rod Strickland, 75
Kevin Kunnert, 84
Derrick Dial, 76
Guy Rucker, 83
Awvee Storey, 78
Tom Kerwin, 79
Nemanja Nedovic, 75
Cedric Lewis, 82
Desmond Mason, 79
John Wetzel, 77
Mamadou N'Diaye, 84
Larry Sykes, 81
Monte Towe, 67
Warren Jabali, 74
Don Chaney, 77
Ken Green, 80
Jim Reid, 78
Lynn Shackelford, 77
Pete Verhoeven, 81
Sherron Collins, 71
Barry Kramer, 76
Charles Thomas, 75
Clint Wager, 78
Markieff Morris, 82
Loren Meyer, 82
Whitey Skoog, 71
Nat Frankel, 72
Jim Paxson, 78
Carl Nicks, 73
Ron Perry, 75
Mickell Gladness, 83
John Celestand, 76
Elliot Perry, 72
Dick Duckett, 73
Joey Dorsey, 80
Charlie Hoefer, 69
Nathaniel Clifton, 78
Woody Sauldsberry, 79
Antoine Rigaudeau, 79
Juwan Howard, 81
George McGinnis, 80
Moochie Norris, 73
Tony Fuller, 76
Darius Songaila, 81
Scott Wedman, 79
Spencer Haywood, 80
JaKarr Sampson, 81
Rafer Alston, 74
Deng Gai, 81
Leon Brown, 75
Zeke Sinicola, 70
Walter Simon, 78
Ronnie MacGilvray, 74
Miles Plumlee, 82
Jake Tsakalidis, 86
Derrick Byars, 79
Mike Maloy, 79
Carlos Terry, 77
John Wallace, 80
Robert Traylor, 80
George Brown, 78
Bryon Russell, 79
Ian Clark, 75
Stanislav Medvedenko, 82
Gene Englund, 77
Dana Pagett, 74
Garrett Temple, 78
Al Masino, 70
Cory Carr, 75
Chris Mihm, 84
Carrick Felix, 78
Isaiah Morris, 80
Don Henriksen, 79
Chad Gallagher, 82
Derek Grimm, 81
Fly Williams, 77
Ron Feiereisel, 75
Tony Farmer, 81
Johnny Taylor, 81
Paul Silas, 79
Bob Wiesenhahn, 76
Ron Nelson, 74
Bobby Lewis, 75
Johnny O'Bryant, 81
Jay Taylor, 75
Hank Rosenstein, 76
Courtney Fortson, 71
Boris Nachamkin, 78
Willis Reed, 81
Dante Exum, 78
Jim Krebs, 80
Gary Trent, 80
Cheese Johnson, 78
Dino Martin, 68
Lance Blanks, 76
David Bustion, 80
Randy Breuer, 87
Charles Williams, 72
Chubby Cox, 74
Michael Stewart, 82
John Stroud, 79
Justus Thigpen, 73
Henry Sims, 82
Darnell Hillman, 81
Mile Ilic, 85
Jerry Kelly, 74
John Murphy, 74
Antonio McDyess, 81
Paul Walther, 74
Eugene Jeter, 71
Derek Smith, 78
Ronny Turiaf, 82
Charles Jordan, 80
Travis Hansen, 78
Bill Tosheff, 73
Corey Gaines, 75
Lorenzo Charles, 79
Meyers Leonard, 85
Keith Owens, 79
Bruce Kuczenski, 82
Roger Brown, 83
Tony Massenburg, 81
Tom Thacker, 74
Dick Grubar, 76
Shabazz Muhammad, 78
Glenn Hansen, 76
Askia Jones, 77
Marreese Speights, 82
Dalibor Bagaric, 85
Ken Charles, 75
Junior Harrington, 76
Don Asmonga, 74
Willie Norwood, 79
Tracy Murray, 79
Howie Dallmar, 76
Ron Watts, 78
Tom Kelly, 72
Maurice Stokes, 79
J.R. Smith, 78
Bernard Toone, 81
Jermaine O'Neal, 83
Boris Diaw, 80
Donnie Butcher, 74
Steve Hamer, 84
Ian Mahinmi, 83
Anfernee Hardaway, 79
Alton Ford, 81
Clint Capela, 82
Moe Radovich, 72
Danny Green, 78
Don Ohl, 75
Ira Terrell, 80
Aaron Gordon, 81
Furkan Aldemir, 81
Jim Smith, 81
Dick Ricketts, 79
Mahmoud Abdul-Rauf, 73
Wayne Yates, 80
Russell Westbrook, 75
Mark Crow, 79
Frank Fucarino, 74
Nate Johnston, 80
Shea Seals, 77
Bracey Wright, 75
Frank Kendrick, 78
Will Blalock, 72
Truck Robinson, 79
Kevin Stacom, 75
Chink Crossin, 73
Terry Mills, 82
Viktor Khryapa, 81
Mike Gminski, 83
Tom Tolbert, 79
Vester Marshall, 79
York Larese, 76
Ramon Rivas, 82
Jim Wilson, 70
Kirk Snyder, 78
Monty Williams, 80
God Shammgod, 72
Martin Nessley, 86
Roy Hinson, 81
Tommy Woods, 79
Ledell Eackles, 77
Dave Sorenson, 80
Jamal Robinson, 79
Barry Parkhill, 76
Darryl Dawkins, 83
Caldwell Jones, 83
Zendon Hamilton, 83
Joel Freeland, 82
Jeff Teague, 74
Otto Moore, 83
Willie Wise, 77
Russ Lee, 77
Justin Williams, 82
Frank Oleynick, 74
Michael Wiley, 81
Ralph Kaplowitz, 74
Norton Barnhill, 76
George Zidek, 84
Dwyane Wade, 76
Eddie Johnson, 79
A.W. Holt, 79
Ron Crevier, 84
Ralph O'Brien, 69
Ime Udoka, 78
Larry Wright, 73
Josh Harrellson, 82
Shabazz Napier, 73
Arinze Onuaku, 81
Joe Thomas, 78
Craig Neal, 77
Larry Owens, 79
Brett Vroman, 84
Eddie Miller, 80
Carl Thomas, 76
Jon Brockman, 79
C.J. Miles, 78
Dick Fitzgerald, 74
Essie Hollis, 78
Lorenzo Williams, 81
Tom King, 72
Victor Oladipo, 76
Bob Kauffman, 80
Dion Waiters, 76
Chuckie Williams, 75
Bayard Forrest, 82
Jack Burmaster, 75
Clyde Drexler, 79
Jamie Watson, 79
Jalen Rose, 80
Gene Moore, 81
Bob Gantt, 76
Ronnie Valentine, 79
Tony Delk, 73
Ennis Whatley, 75
Wayman Tisdale, 81
Greg Hyder, 78
Rudy Macklin, 79
Henry Bacon, 75
Voshon Lenard, 76
Howard Wright, 80
Dave Henderson, 77
Renaldo Balkman, 80
Chris Whitney, 72
Kurk Lee, 75
Craig Spitzer, 84
Cliff Pondexter, 81
Reggie Slater, 79
Eddie Phillips, 79
Derrick McKey, 81
Chet McNabb, 74
Sedric Toney, 74
Andre Drummond, 82
Don Collins, 78
Adonis Jordan, 71
Sly Williams, 79
John Greig, 79
Dick Shrider, 74
Arron Afflalo, 77
Dan Swartz, 76
Andrew Gaze, 79
Jawann Oldham, 84
Charlie Sitton, 80
David Andersen, 83
Jack Phelan, 77
Marv Roberts, 80
Patrick Eddie, 83
Tim Legler, 76
Tony Harris, 75
Bob Elliott, 81
Collis Temple, 80
Derrick Rose, 75
Myron Brown, 75
Ray Scott, 81
Jerrod Mustaf, 82
Gorham Getchell, 76
Ronnie Price, 74
Charles Johnson, 72
Jim Brewer, 81
Al Roges, 76
Lavoy Allen, 81
Elnardo Webster, 77
Jake Voskuhl, 83
Bob O'Brien, 76
Sarunas Marciulionis, 77
Jerome Dyson, 75
Chuck Lloyd, 80
Wally Rank, 78
Wayne See, 75
Jerome Kersey, 79
Kirk Penney, 77
Jeff Judkins, 78
Darnell Jackson, 81
Walter Davis, 78
Randolph Keys, 79
Otto Porter, 81
Cincinnatus Powell, 79
Bryce Drew, 74
Stacey Arceneaux, 76
Blair Rasmussen, 84
Jonathan Kerner, 83
Grady Lewis, 79
Bryan Warrick, 77
Leroy Chollet, 74
Thomas Hamilton, 86
Keith Starr, 78
Mitch Kupchak, 81
Jeff Sanders, 80
David Pope, 79
Mel Riebe, 71
Keith Jennings, 67
Gene Short, 78
Antonio Lang, 80
Jim Neal, 83
Damon Stoudamire, 70
Ted Luckenbill, 78
Randy Smith, 75
John Hargis, 74
Sam Pellom, 81
Dave Newmark, 84
Felipe Lopez, 77
Bubba Wilson, 75
Roy Rogers, 82
Scott Hastings, 82
Anthony Roberts, 77
Andrew Levane, 74
Bill Melchionni, 73
David Robinson, 85
Danny Young, 75
Kim English, 78
Al Brightman, 74
Roger Jr., 77
Winford Boynes, 78
Bill Herman, 75
Wayne Ellington, 76
Hedo Turkoglu, 82
George McLeod, 77
Chris Taft, 82
Nick Vanos, 85
Tom Sluby, 76
Jose Barea, 72
Jim Ware, 79
Larry Jones, 74
Kleggie Hermsen, 81
Eric McWilliams, 80
Virgil Vaughn, 76
James Edwards, 84
Keith Askins, 79
Reggie King, 78
Chris Wright, 73
Dick Van Arsdale, 77
Joe Smyth, 75
Blake Ahearn, 74
Tony Allen, 76
Julius Nwosu, 82
Jusuf Nurkic, 83
Ricky Pierce, 76
Fat Lever, 75
Jack Nichols, 79
Raul Lopez, 73
Predrag Savovic, 78
Lavor Postell, 77
Plummer Lott, 77
Doug Moe, 77
Tom Kropp, 75
Anthony Roberson, 74
Mike Silliman, 78
Jack Parkinson, 72
Eric Murdock, 73
Joe Holland, 76
Wayman Britt, 74
John Brown, 79
David Lee, 79
Don Barksdale, 78
Quentin Richardson, 78
Lawrence Moten, 77
Leary Lentz, 78
Luther Rackley, 82
Jake Ford, 75
Ruben Nembhard, 75
Brian Heaney, 74
Mark Jackson, 73
Aud Brindley, 76
George Yardley, 77
Gary Leonard, 85
Jimmy Jones, 76
Bill Curley, 81
Lewis Lloyd, 78
Darko Milicic, 84
Sim Bhullar, 89
Kenny Williams, 81
Slick Leonard, 75
Mario Bennett, 78
Jerome Whitehead, 82
Clark Kellogg, 79
Bob Allen, 81
Ossie Schectman, 72
Jerry Lucas, 80
Bill Hosket, 80
Tyson Wheeler, 70
Steve Bucknall, 78
Gus Johnson, 78
Dyron Nix, 79
Cliff Williams, 75
A.J. Wynder, 74
Jeffrey Congdon, 73
Tellis Frank, 82
Jerry Pettway, 75
Al Lucas, 75
John Warren, 75
Tito Horford, 85
Dick Gibbs, 77
Errol Palmer, 77
Charles Smith, 76
Jim Palmer, 80
Red Wallace, 73
Troy Bell, 73
Troy Hudson, 73
Alan Henderson, 81
Alex Stivrins, 80
Ed Stanczak, 73
Mike Penberthy, 75
Marcus Banks, 74
Ed Kasid, 71
Whitey Von Nieda, 73
Bob McCann, 78
Matt Harpring, 79
Sam Worthen, 77
Ollie Mack, 75
Elvin Ivory, 80
Jack Maddox, 75
Rob Williams, 74
Jerry Harkness, 74
